[2024-11-02 15:35:33] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-02 15:35:33] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-02 15:35:33] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-02 15:35:34] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-02 15:35:34] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-02 15:35:34] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-02 15:35:37] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733\
[2024-11-02 15:35:38] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/DnnServer/GoldBayHotels/
[2024-11-02 15:38:16] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:16] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:16] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:16] [class-ss-page.php:119] Checking Content Identical:c336ac95ff455bd2860d3e1a4d188483e95998ed===. Value: FALSE
[2024-11-02 15:38:16] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/e8a5a32d9cd9fad1244f.bundle.js
[2024-11-02 15:38:16] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 975
[2024-11-02 15:38:16] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:16] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/67264768ea477-skazgz.tmp
[2024-11-02 15:38:16] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/e8a5a32d9cd9fad1244f.bundle.js?simply_static_page=14262
[2024-11-02 15:38:16] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/e8a5a32d9cd9fad1244f.bundle.js?simply_static_page=14262
[2024-11-02 15:38:16] [class-ss-url-fetcher.php:103] Filesize: 11362 bytes
[2024-11-02 15:38:16] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-11-02 15:38:16] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/e8a5a32d9cd9fad1244f.bundle.js
[2024-11-02 15:38:16] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/67264768ea477-skazgz.tmp to C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733/wp-content/plugins/elementor-pro/assets/js/e8a5a32d9cd9fad1244f.bundle.js
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:17] [class-ss-page.php:119] Checking Content Identical:ccd29272564abb84dd28e6d4230af4450d189c57===. Value: FALSE
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/editor.js
[2024-11-02 15:38:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 975
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/672647690d68e-y4xVJP.tmp
[2024-11-02 15:38:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/editor.js?simply_static_page=14263
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/editor.js?simply_static_page=14263
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:103] Filesize: 443470 bytes
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/editor.js
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/672647690d68e-y4xVJP.tmp to C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733/wp-content/plugins/elementor-pro/assets/js/editor.js
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:17] [class-ss-page.php:119] Checking Content Identical:40749fa5b7ffb9f3c636180a6b2d0e1a70822b87===. Value: FALSE
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/editor.min.js
[2024-11-02 15:38:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 975
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/672647693bf38-kcBxIr.tmp
[2024-11-02 15:38:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/editor.min.js?simply_static_page=14264
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/editor.min.js?simply_static_page=14264
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:103] Filesize: 173020 bytes
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/editor.min.js
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/672647693bf38-kcBxIr.tmp to C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733/wp-content/plugins/elementor-pro/assets/js/editor.min.js
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:17] [class-ss-page.php:119] Checking Content Identical:89194dfa847ac3199791e1b99708a32247e33874===. Value: FALSE
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/editor.min.js.LICENSE.txt
[2024-11-02 15:38:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 975
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/672647696d704-Ie5Gsj.tmp
[2024-11-02 15:38:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/editor.min.js.LICENSE.txt?simply_static_page=14265
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/editor.min.js.LICENSE.txt?simply_static_page=14265
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:103] Filesize: 188 bytes
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/editor.min.js.LICENSE.txt
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/672647696d704-Ie5Gsj.tmp to C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733/wp-content/plugins/elementor-pro/assets/js/editor.min.js.LICENSE.txt
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:17] [class-ss-page.php:119] Checking Content Identical:9ad30d40a5b9c29792042d7464b96c2f01d8fe5a===. Value: FALSE
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/elements-handlers.js
[2024-11-02 15:38:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 975
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/672647697d56b-xypBWE.tmp
[2024-11-02 15:38:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/elements-handlers.js?simply_static_page=14266
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/elements-handlers.js?simply_static_page=14266
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:103] Filesize: 113463 bytes
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/elements-handlers.js
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/672647697d56b-xypBWE.tmp to C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733/wp-content/plugins/elementor-pro/assets/js/elements-handlers.js
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:17] [class-ss-page.php:119] Checking Content Identical:59b1ff8cf5ad59d28b7c9feef37f5ac143615a3a===. Value: FALSE
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js
[2024-11-02 15:38:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 975
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/6726476997b97-Fkum4z.tmp
[2024-11-02 15:38:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?simply_static_page=14267
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?simply_static_page=14267
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:103] Filesize: 42791 bytes
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/6726476997b97-Fkum4z.tmp to C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:17] [class-ss-page.php:119] Checking Content Identical:3d27e6a7b8500b977f0984d9721a3a831f1c4a17===. Value: FALSE
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.6e9b0bce703a2a6f2410.bundle.min.js
[2024-11-02 15:38:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 975
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/67264769afb62-BifWfY.tmp
[2024-11-02 15:38:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.6e9b0bce703a2a6f2410.bundle.min.js?simply_static_page=14268
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.6e9b0bce703a2a6f2410.bundle.min.js?simply_static_page=14268
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:103] Filesize: 14615 bytes
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.6e9b0bce703a2a6f2410.bundle.min.js
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/67264769afb62-BifWfY.tmp to C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.6e9b0bce703a2a6f2410.bundle.min.js
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:17] [class-ss-page.php:119] Checking Content Identical:4b51da3dbeffc9dfbb196ed34dc978355695190b===. Value: FALSE
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.c6ca10c575bf96977799.bundle.js
[2024-11-02 15:38:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 975
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/67264769c41e9-cQ5271.tmp
[2024-11-02 15:38:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.c6ca10c575bf96977799.bundle.js?simply_static_page=14269
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.c6ca10c575bf96977799.bundle.js?simply_static_page=14269
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:103] Filesize: 14392 bytes
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.c6ca10c575bf96977799.bundle.js
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/67264769c41e9-cQ5271.tmp to C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.c6ca10c575bf96977799.bundle.js
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:17] [class-ss-page.php:119] Checking Content Identical:fd52f3e614516eef47f79d37d0a530cc3ef11268===. Value: FALSE
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-3.e3ae97fbef2242a8b036.bundle.min.js
[2024-11-02 15:38:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 975
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/67264769d8129-Ck9N3v.tmp
[2024-11-02 15:38:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-3.e3ae97fbef2242a8b036.bundle.min.js?simply_static_page=14270
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-3.e3ae97fbef2242a8b036.bundle.min.js?simply_static_page=14270
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:103] Filesize: 14100 bytes
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor-pro/assets/js/floating-bars-var-3.e3ae97fbef2242a8b036.bundle.min.js
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/67264769d8129-Ck9N3v.tmp to C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-3.e3ae97fbef2242a8b036.bundle.min.js
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 15:38:17] [class-ss-page.php:119] Checking Content Identical:307f389c6774245eaeba33d95c6dea0549195f22===. Value: FALSE
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-3.f126e30880b01ca9a308.bundle.js
[2024-11-02 15:38:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 975
[2024-11-02 15:38:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 15:38:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/67264769ea671-p7tk2t.tmp
[2024-11-02 15:38:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/DnnServer/GoldBayHotels/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-3.f126e30880b01ca9a308.bundle.js?simply_static_page=14271
